left_word,target_word,right_word,context
車,畢竟,我們,而 受到 如此 禮遇 相待 我 可能 也 會 和 玫琳凱 一樣 十分 感動 地 下 訂單 買 車 畢竟 我們 都 希望 被 重視 而 不 喜歡 被 當成 空氣 啊 曾 有 一 位 長 得
時候,畢竟,人腦,你 其實 人 難免 會 有 突然 想 不 起 某 件 事 或 某 個 人 的 時候 畢竟 人腦 不 是 電腦 無法 清楚 記得 每 件 事情 不過 木 賣 實心 人 貴 虛心 知
呢,畢竟,女人,件 事 上 我 也 不得不 多少 讚同 梅蕙絲 的 看法 她 說 這 又 有 什麼 關係 呢 畢竟 女人 自己 也 這麼 做 了 好多 年 了 嘛 1930年 李歐波德史托考斯基 Leopold Stokowski 美國 指揮家 邀 我
朋友,畢竟,你,還 是 抱歉 或許 我 根本 不應該 出現 在 你 的 世界 然而 我 仍舊 希望 我們 是 朋友 畢竟 你 是 唯一 瞭解 過 我 的 女人 我 天真 地 以為 分手 之後 就 可以 讓 嫉妒
他,畢竟,是,立場 來 說 我 寧願 不要 說 什麼 會 傷害 他 的 話 在 這 個 行業 裡 他 畢竟 是 個 比 我 老 得多 的 人 這 並 不 是 柏奈斯 首度 被 開除 也 不
的,畢竟,我們,放出去 直到 最後 就 連 他 自己 也 無從 分辨 哪些 是 事實 而 哪些 是 胡謅 出來 的 畢竟 我們 所 講 的 這 個 人 是 想出 點子 讓 小孩 把 肥皂 雕刻成 藝術 作品 也
我,畢竟,還是,鼓起 勇氣 是 誇張 了 但 真的 我 打 那 通 電話 真的 是 需要 一點點 勇氣 可是 我 畢竟 還是 約 她 出來 了 不 是 用 電話 喔 是 當面 對 她 說 的 真的 啦
人,的確,戶頭,時 我 必須 先 說 鎮遠 戶頭 裡面 的 錢 以 鎮遠 當時 還 是 二十 歲 的 人 的確 戶頭 裡面 的 錢 都 是 家屬 的 所以 我 才 會 說 是 長輩 給 的 對
講出來,的確,非常,因 還 涉及 國民黨 的 家務事 所以 我 才 思考 再三 把 照顧 經國 先生 家屬 的 家務事 講出來 的確 非常 傷感情 當年 我 與 李 先生 的 關係 外界 形容 是 形同 父子 深受 信任 楚瑜 至今
溝通,的確,眼光,是 虛情假意 敷衍 了事 根本 沒有 真心誠意 所以 有 人 說 沒有 眼光 對視 就 沒有 所謂 的 溝通 的確 眼光 的 對視 真心 的 對話 才 會 使 對方 覺得 受到 尊重 自尊 的 需求 才 能
感覺,的確,我們,我 不 好 只有 我 太太 會 稱讚 我 而 我 就 喜歡 這 種 被 灌迷湯 的 感覺 的確 我們 的 另 一 半 家人 朋友 同事 也 都 正在 期待 讓 他 感覺 自己 很 重要
別人,的確,當,可以 學習 做到 的 啊 賽涅卡 曾 說 如果 想 獲得 別人 喜愛 就 得 先 去 喜愛 別人 的確 當 我們 先 釋放 喜歡 對方 的 良性 訊息 時 對方 也 會 投桃報李 地 回應 當 我們
嫁妝,的確,笑容,有 人 說 福 臨 笑 家門 也 有 人 說 新娘 笑臉 進 夫家 勝過 一億 元 嫁妝 的確 笑容 是 打破 陌生 的 第一 步 在 加入 一 個 新 環境 或 面對 一 群 陌生人
你,的確,害羞,我 不 是 不 友善 我 只是 太 害羞 了 或 我 很 好 相處 只是 不好意思 找 你 的確 害羞 不好意思 都 是 我們 與 別人 溝通 的 心理 障礙 我們 一定 要 把 它 除去 啊
它們,的確,具有,因為 瑪莎 葛蘭姆 都 是 穿著 剪裁 修長 的 毛織品 服裝 跳 這些 舞 現在 回頭 來 看 它們 的確 具有 反叛 意義 然而 當時 我 急 欲 擺脫 丹尼雄 以及 它 的 面紗 啦 異國情調 啦 那
自己,的確,經驗,編舞 一 職 卻 相當 審慎 猶疑 他 認為 我 經驗 恐怕 還 不 夠 我 也 承認 自己 的確 經驗 尚 淺 當 尼金斯基 的 作品 春 之 祭禮 最早 在 1913年 於 巴黎 首演 的 時候
我,的確,打算,真正 的 羊男 如果 是 這樣 話 羊男 會 去 接機 麼 我 試探性 的 問 他 因為 我 的確 打算 暑假 去 深圳 一 趟 羊男 沒辦法 去 他 Yang 沈默 的 時候 似乎 很 用力 地
因為,的確,花,拘束 不管 是 什麼 方式 他 受 了 很 大 的 驚嚇 不過 這 也 不能 怪 他 因為 的確 花 了 好幾 個 人 的 力氣 才 把 他 拉出來 的 呢 我 常 駕 著 一
那,的確,是,年 之後 當 她 在 哥特堡 讀書 的 時候 她 開始 認為 父親 的 話 是 正確 的 那 的確 是 神聖 的 一 槍 終結 了 國王 卡爾 十二 世 的 性命 那 一 天 約翰娜 與
我,的確,也,妳 的 看法 有時 也 十分 正確 特別 是 當 妳 指出 我 無法 逃脫 命運 的 時候 我 的確 也 跟 妳 一樣 必須 去 面對 女人 的 生活 我 並 未 扛 著 麵粉袋 從 磨坊
他,的確,有,以及 他 這麼多 年 來 對 這 項 紀念 活動 所 發表 的 回憶 中 也 證實 了 他 的確 有 誇張 自己 的 地位 之 嫌 那 就是 隨著 他 每 次 回憶 這 場 慶典 他
他,的確,在,1940年代 中期 正式 將 組織 名稱 更改 時 沒 人 記得 柏奈斯 是否 有 參與 工作 另一方面 儘管 他 的確 在 麻塞諸塞州 為 年齡 歧視 奮鬥 過 但是 他 宣稱 應當 歸功於 他 的 努力 的 這 項
IYOO,的確,是,時 就 說出 哥哥 有 必要 運動 的 話 這 令 我 反感 心 裡 很 是 抑鬱 IYOO 的確 是 到 了 性 成熟 的 年齡 我 自己 在 上下學 途中 或 大學 校園 內 也 見
我,的確,是,是 那麼 那麼 麻煩 吧 什麼 我 想 得 太多 了 或許 是 這樣 吧 但 對 啊 我 的確 是 想 得 太多 了 還 有 我 還要 鼓起 勇氣 打電話 約 她 啊 啊 對 啊
反駁,的確,如此一來,反感 這 對 IYOO 來 說 是 好 是 壞 還 不 知道 哩 我 在 心 裡 反駁 的確 如此一來 我 想 他 不會 做出 類似 那 男孩子 的 動作 但 這 也 是 我們 不會 知道
政治,難免,有,兩 位 總統 做 事 從 公 的 角度 為政 以 公 從未 有 狗屁倒灶 的 事 不過 政治 難免 有 恩恩怨怨 之 事 都 有待 化解 楚瑜 一向 知無不言 任何 事 都 會 向 二 位 總統
人,難免,會,呢 於是 主考官 提筆 在 試卷 中 嘲諷 地 寫道 所以 我 不 敢 娶 取 你 其實 人 難免 會 有 突然 想 不 起 某 件 事 或 某 個 人 的 時候 畢竟 人腦 不
他,總是,努力,任期 時 達爾德 認為 身為 專業 貿易 律師 的 柏格 能夠 得勢 是 因為 他 調和鼎鼐 的 能力 他 總是 努力 不懈 在 幕僚群 之間 尋求 共識 再 加上 柯林頓 政府 的 外交 政策 經常 透過 促進 貿易
攝護腺癌,總是,有,檢查 會 發現 有 一 二 顆 顯微性 淋巴腺 轉移 這些 病人 應該 加入 荷爾蒙 治療 臨床 上 攝護腺癌 總是 有 兩 種 極端 表現 有些 第三 期 病人 於 術後 二 三 年 即 復發 轉移 但
也,總是,笑嘻嘻,內心 喜悅 滿 臉 笑容 地 說 歡迎 光臨 而 經過 每 個 桌子 看到 客人 時 她 也 總是 笑嘻嘻 地 說 您好 不久 一 個 小朋友 不 小心 把 飲料 打翻 這 女 工讀生 一 臉
她,總是,逆,都 被 誤解 也 被 人 懼怕 不予 親近 不論 她 到 那兒 去 不論 她 做 什麼 她 總是 逆 著 多數 人 的 風向 前進 也 始終 與 那些 反對 她 的 人 扞格 不入 異端
時,總是,這麼,Jones 這 個 極 富 心靈 洞察力 的 設計家 與 舞蹈 指導 當 他 在 社群 劇院 教課 時 總是 這麼 跟 學生 開始 第一 堂 課 他 慢慢 地 靜默 地 看 著 每 一 個 每
他,總是,這麼,個 房東 實在 很 幸運 因為 我 經常 晚 交 租 別 管 她 她 會 付錢 的 他 總是 這麼 跟 他 那 位 老 想 趕 我 走 的 夥伴 說 我 的 工作 空間 包含
我,總是,低頭,沒有 可能 我 竟然 沒有 看出來 跟 Lief 在一起 失敗 在 兩 個 人 關係 的 不 平衡 我 總是 低頭 認錯 沒有 自尊 就 連 最 不可 原諒 的 出軌 我 都 只 能 退出 而 在
她,總是,以,還 有 and 這 個 字 還 有 開 這 扇 窗 還 有 關 那 道 門 她 總是 以 還 有 這 個 字 來 開 句子 還 有 一 二 三 還 有 我 想
我,總是,只,上 一 層 淡妝 但 我 從 不 是 個 性 關係 隨便 的 女人 一 段 時間 我 總是 只 有 一 個 男朋友 我 沒有 時間 談戀愛 或 鬧 緋聞 什麼 的 除了 一些 令 人
人,總是,進行,她 繼續 活下去 的 是 她 的 親人 她 的 丈夫 每 天 都 會 來 他們 倆 人 總是 進行 一 場 無言 的 聚會 他 已經 九十多 歲 了 因此 他 同樣 也 是 瀕臨 死亡
他,總是,一手,瀕臨 死亡 邊緣 但 他 既 不 想 死 也 不 願意 接受 這 個 事實 就 像 他 總是 一手 掌控 自己 與 她 的 生活 一般 他 開始 以 同樣 的 意志力 來 頑抗 那 不可
卻,總是,在,一 個 城鎮 的 女兒 前來 探望 的 時候 老 女人 對於 時間 與 距離 早已 一無所知 但 卻 總是 在 女兒 來到 之前 就 開始 顯得 焦躁 不安 彷彿 當 她 在 清晨 醒來 時 就 開始
個,總是,提出,卻 可以 感覺到 女兒 的 痛楚 與 她 自己 的 無力 她 並 不 記得 去 安慰 這 個 總是 提出 奇怪 問題 的 孩子 是 她 應 有 的 責任 但 需求 依然 存在 而 她 對於
它,總是,在,的 最後 審判 來 迎接 世人 的 上帝 3 約翰娜 的 祕密 世界 遵循 固定 的 時間 軌道 它 總是 在 凌晨 三點 開始 在 天 剛 破曉 時 結束 那裡 有 著 豐富 繽紛 的 畫面 充滿
個,總是,閃耀,她 沿著 山坡 爬到 山 上 的 湖泊 這些 山 間 湖泊 是 如此 隱密 幽靜 跟 那 個 總是 閃耀 著 晶藍 水光 的 明亮 大湖 完全 不同 但 就 在 磨坊 上方 那 個 巨大 的
父親,總是,習慣,水壩 阻攔 的 話 它 必然 會 以 千鈞 之 勢 潑灑成 一 道 驚人 的 大 瀑布 父親 總是 習慣 在 傍晚 時 到 這裡 來 檢查 水壩 閘門 挪威 的 水 他 說 他 的 聲音
故事,總是,為了,擁有 描繪 畫面 的 天賦 經過 美化 的 畫面 她 在 小時候 就 知道 爸爸 很 會 編 故事 總是 為了 製造 效果 而 任意 加油添醋 並 刻意 避免 任何 太過 複雜 的 事物 她 對 此 並
過去,總是,堅持,一 杯 茶 走到 自己 的 房間 那 已 成為 這裡 生活 的 一 部份 她 的 母親 過去 總是 堅持 要 他們 在 睡 前 喝 一 杯 加 了 蜂蜜 的 茶 當 她 啜飲 那
身軀,總是,裹,女人 而 我 所 看到 的 妳 卻 只 是 一 個 老人 一 個 陌生人 肥胖 的 身軀 總是 裹 著 寬鬆 而 有 著 層層 縐褶 的 黑色 衣裳 所以 這 就 是 妳 年輕 強壯
為何,總是,對,第一 次 注視 彼此 妳 究竟 是 誰 呢 我們 為何 從 不 曾 真正 認識 對方 妳 為何 總是 對 我 如此 冷淡 突然之間 安娜 彷彿 聽到 一 個 問題 那 個 小女孩 在 說 她 為什麼
她,總是,毫無,鬆散 而 隨意 有時 甚至 令 人 無法 理解 咱們 在 這兒 她 說 沒 錯 就是 這樣 她 總是 毫無 意外 地 讓 她 自己 和 其他 人 同時 嚇 一 大 跳 因為 她 的 話語
她,總是,戴,權利 外婆 經常 在 週日 到 家 裡 來 吃 晚餐 爸爸 會 開車 去 接 她 而 她 總是 戴 著 長 串 的 黑 玉 項鍊 脖子 上 鑲 著 一 圈 白色 的 縐褶 花邊
而且,總是,對,一 圈 白色 的 縐褶 花邊 用餐 時 她 只有 在 別人 問話 時 才 會 開口 回答 而且 總是 對 她 的 女婿 十分 順從 安娜 突然 想到 一 件 往事 記憶 鮮明 得 令 她 感到
中,總是,有,採用 了 他 明知道 不 對 的 手段 出於 自覺 地 欺瞞 大眾 然而 他 的 宣傳 手法 中 總是 有 一 個 宏大 的 觀念 有 一 種 急進 又 勇猛 的 大 處 思考 而 這
廣告商,總是,鼓動,的 熱情 這 種 熱情 正 是 他 重新 定義 公共 關係 這 個 新興 行業 的 力量 廣告商 總是 鼓動 消費者 放棄 另外 一 項 產品 改 買 他們 所 推銷 的 東西 而 媒體 經紀 則
不能,有助於,緩和,紅燈 歷史 重演 邰培德 對 三 年 多 前 這 一 驚心動魄 歷史 的 回顧 與 記載 雖 不能 有助於 緩和 當前 的 緊張 但 至少 可 讓 我們 溫故 而 知新 今 將 其 精彩 部份 重現
